imdb_url,title,year,runtime,genre,rating,votes,plot
https://www.imdb.com/title/tt10021478/,Garud Puran,2019,120 min,Comedy,5.1,28, A situational comedy detailing the chaotic schemes and financial struggles of working-class friends trying to make quick money through unconventional means.
https://www.imdb.com/title/tt2792440/,Uma,2013,140 min,Drama,8,20,"Set in the early 2000s, Uma is a story about Uma, her brother Milan and their widow mother living in rural Nepal during the Maoist insurgency."
https://www.imdb.com/title/tt8780434/,Tshering,2018,122 min,Family,6.4,15,"Set in the magnificent highlands, the film chronicles the trials, traditional values, and cultural endurance of the mountain communities of Nepal."
https://www.imdb.com/title/tt8811616/,Pal,2011,125 min,Drama,5.8,11,"A modern romantic drama unpacking the shifting emotional attachments, misunderstandings, and ultimate compromises made by a young couple."
https://www.imdb.com/title/tt1447951/,Children of God,2008,89 min,Documentary,8.2,72,A documentary which follows a group of siblings who eke out their existence from the offerings and other goods found in the sacred Bagmati River.
https://www.imdb.com/title/tt4533898/,Jung Bahadur Ko Coat,2015,130 min,Action,7.1,8,A high-stakes crime suspense thriller following a frantic chase centered around tracking down a historically priceless antique coat.
https://www.imdb.com/title/tt0324966/,Aafno Manchhe,2001,148 min,"Drama, Family",7.5,62,"A highly popular family melodrama mapping out domestic loyalty, generational sacrifices, and the preservation of household integrity against external greed."
https://www.imdb.com/title/tt7243896/,Himmatwali,2014,138 min,Drama,4.1,35,A female-led commercial drama profiling a courageous woman who stands tall to protect her family and counter village exploitation.
https://www.imdb.com/title/tt8355664/,Karkash,2013,120 min,"Drama, Musical",6.7,18,The story of a band named Karkash and the ups and downs of band members.
https://www.imdb.com/title/tt0277546/,Aadi Kabi Bhanubhakta,1999,140 min,"Biography, Drama",7.6,20,Historical biopic based on the life of Nepali poet Bhanubhakta Acharya.
https://www.imdb.com/title/tt7201056/,Mission Paisa 2: Reloaded,2015,100 min,Action,5,42,"Madhav Wagle and Narendra Maharjan, the makers of blockbusters First Love, Loot and Chhadke are back with director Simosh Sunuwar in this roller coaster ride of action, adventure and hilarity. Join the mission to become a part of this fun-filled entertainer, coming to a theatre near you on February 27, 2015."
https://www.imdb.com/title/tt4123886/,Chhadke,2013,125 min,"Action, Thriller",6.8,66,"The film tells the story of three childhood friends. The trio all had dreams to fulfill 'when they grew up', but time and destiny seem to have other plans for them. A difficult life is forced upon them when the elder brother of one of these three men is hit by the vehicle of a shady character called Chewang (Robin Tamang) and left completely paralyzed. The three friends then find themselves in the way of a criminal gang called 'Royal', of which Chewang is the leader."
https://www.imdb.com/title/tt5612068/,Silu,1987,135 min,"Drama, Musical, Romance",7.4,5,"The first film made in Newari language, tells the story of a young man, who will do anything for the girl he loves."
https://www.imdb.com/title/tt1999911/,Kumari,1977,120 min,"Drama, Culture",9.2,6,"A landmark early classic mapping deep indigenous values, socio-religious traditions, and the cultural canvas surrounding the Kathmandu valley."
https://www.imdb.com/title/tt9469758/,Rupak Dotel & Anju Panta: Banki Chari,2018,5 min,"Short, Music",7,8, A beautifully shot short musical narrative tracking emotional expressions and structural bonds through classical melodic patterns
https://www.imdb.com/title/tt0316288/,Muskan,2002,138 min,"Romance, Comedy, Drama",8.2,6,"A commercial romantic story emphasizing how youthful smiles, sudden encounters, and class differences shape deep personal relationships."
https://www.imdb.com/title/tt2532814/,Mero Love Story,2011,130 min,Romance,6.6,14,Mero Love Story shows us how love can be different from person to person.
https://www.imdb.com/title/tt6419748/,Gajalu,2016,133 min,"Drama, Family, Romance",6.2,16,Living goddess Kumari becomes friends with six people who enjoy happy lives.
https://www.imdb.com/title/tt7836398/,Jaula Relaima,2017,5 min,"Short, Music",5.5,10,Jaula Relaima perfectly captures the sad truth about Caste Discrimination and entails the story of true lover who decide to stay together after their renunciation from their family and society for their love.
https://www.imdb.com/title/tt2438106/,Visa Girl,2012,105 min,Drama,7.5,37,"A story of the freewheeling passion of youth set in modern day Nepal. It captures the candid journey of love, dedication, kindness, creativity and compassion of four strangers, all geared to actualize their due dreams. As they near achieving their ultimate target, they no longer think about the challenges of every day obstacles but push their selves to break free from the shackles of their limitations and in a process touch the souls of many others."
https://www.imdb.com/title/tt6303042/,Singha Durbar,2016,15 min,"Short, Drama",9.5,8,An injured activist travels to meet his party's leader in the Prime Minister's office.
https://www.imdb.com/title/tt0342048/,Apsara,2000,97 min,Drama,6.9,14,"A classic narrative focused heavily on female identity, marital bonds, and standing tall against patriarchal structures in society."
https://www.imdb.com/title/tt6626762/,Chhayan,2016,100 min,Drama,7.4,12,"Chhayan is made on a story of a sexually abused young boy. This film is produced to aware parents, teacher and children themselves. As it is huge issues of any communities, countries and families, we tried to deliver the information in simple way so that every body could understand. This is Nepaly movie with English sub title."
https://www.imdb.com/title/tt8619976/,Parva,2017,112min,Horror,5.6,7,"A character continuously carries out attacks for his self satisfaction, after an incident occurred at a festival."
https://www.imdb.com/title/tt8364656/,Simarekha,1997,135 min,"Drama, History",7,11,Story of Liglig people and their battle against Neighbouring State.
https://www.imdb.com/title/tt7007456/,Dui Thopa Aansu,1993,140 min,Drama,8.2,6,"A series of unfortunate events compels an unmarried woman to raise a child, not her own."
https://www.imdb.com/title/tt7245444/,Last Nomads of Everest,2017,29 min,Documentary,7.8,15,Last habitat at the top of world.
https://www.imdb.com/title/tt10504992/,Basenji,2020,85 min,"Drama, Horror, Thriller",6.6,45,"After his father is fired for writing a report on Nepal's agricultural industry, a young man has his life spiral into a nightmare as a series of mysterious and disturbing events plunges him deep into the horrifying secrets of his past."
https://www.imdb.com/title/tt8644380/,Bandha Mayale,2018,128 min,Romance,5.4,16,"A commercial romantic movie exploring the limits of trust, individual emotional baggage, and personal bonding choices in relationship ."
https://www.imdb.com/title/tt8022710/,Hasi Deu Ek Phera,2010,149 min,"Comedy, Drama",5.7,14,"Hari, a simple villager who moves to city after his sister and her husband dies to help their son to move on from this incident."
https://www.imdb.com/title/tt4324078/,The Commando,2007,113 min,Action,null,null,"An intense action film starring Raj Kumar Rai as an elite operative. During its original theatrical release run, its distribution faced sudden external political pressure from the Indian Embassy attempting to block its screening through the Ministry of Communication, though the director successfully fought the order and kept the film in theaters."
https://www.imdb.com/title/tt6023632/,Lama La,2016,null,Drama,8.4,5,"Jamyang is a young Buddhist monk who has recently finished his intermediate monastic education. He is now heading towards higher monastery for his higher education. In the course of his journey into the war-torn mountains, he meets a young rebel, Arjun. This is a story of their journey where they form an unlikely friendship that will change both of their lives."
https://www.imdb.com/title/tt5132520/,Love? Lust? Life?,2015,22 min,"Short, Fantasy",null,null,A young poet takes a surrealistic plunge as he analyzes and constructs his poem in progress.
https://www.imdb.com/title/tt7228676/,How Funny,2016,138 min,"Comedy, Drama",3.8,12,When Heera (Nisha Adhikari) goes missing and Police Inspector Rai (Dayahang Rai) is having difficulties in discovering her whereabouts. he then hires village girls Pushpa (Priyanka Karki) and Ramita (Keki Adhikari) in hopes he might solve the case with their assistance.
https://www.imdb.com/title/tt7341216/,Dewar Babu,2007,138 min,"Drama, Romance",7.6,5,A relative finds her lost relative after a long time when two thief find about this they portent to be their relative but they stay with forever.
https://www.imdb.com/title/tt7236026/,Kathaa '72,2018,null,Drama,null,null,An aloof and a distant man learns the true meaning of' home' and also learns to see the women in his life in a new light before leaving his earthquake shattered country.
https://www.imdb.com/title/tt8835762/,A Year,2018,14 min,"Short, Drama",null,null,We all want the best for our children. But how do we know our idea of the best is really for them?
https://www.imdb.com/title/tt6577862/,Lahure,1989,null,"Action, Drama, War",8.1,18,Lahure is based on the story of the brave Gorkha soldiers and the sacrifices made by them and their families.
https://www.imdb.com/title/tt10660402/,Rato Galbandi,2019,null,Romance,null,null,"A romantic story centered on the life and emotional entanglements of a young couple, showcasing their relationship challenges, social dynamics, and comedic moments within a traditional village setting."
https://www.imdb.com/title/tt8682244/,Chakkar,2018,null,Crime,null,null,"A seemingly uneducated and unemployed individual is offered to kill a stranger's wife, as brutally as possible."
https://www.imdb.com/title/tt7229916/,Silsila,2009,null,Drama,6.2,6,When a journalist nearly get killed from his enemy his mother and other people do everything to revive him up.
https://www.imdb.com/title/tt6730644/,Jhumkee,2016,null,Thriller,6.5,10,Jhumkee features suspense story on Women Violence in Nepal.
https://www.imdb.com/title/tt8661390/,Biteka Pal,2014,null,Romance,null,null,"A romantic drama revolving around the lives of two lovers, exploring the deep emotional bonds, painful sacrifices, and cherished memories of their past relationship as they navigate personal struggles and separation."
https://www.imdb.com/title/tt8967956/,Dhoka,2017,9 min,"Short, Thriller",null,null,The betrayal by a close friend who falls victim to drug addiction.
https://www.imdb.com/title/tt2233588/,Sahasi Chori,2013,20 min,"Short, Drama, Thriller",6,12,"A 13-year-old Nepali girl leaves her Himalayan village seeking employment in the city with trusted friend Krishna, but becomes increasingly suspicious of his intentions when he asks her to cross the border with him to India. At a life-changing crossroads, she is forced to choose what she's willing to sacrifice for the good of both her family, and his."
https://www.imdb.com/title/tt4599430/,Drawing the Tiger,2015,96 min,"Documentary, Drama",9,5,"Filmed over seven years, Drawing The Tiger is a intimate portrait of a family in rural Nepal who get a chance to break their cycle of poverty: Their brightest child is awarded a scholarship to attend school in the city. When she doesn't return home, the family is forced to survive without her or the opportunity they believed would change their fate."
https://www.imdb.com/title/tt9885892/,Jani Najani,2019,null,Drama,null,null,"A modern romantic drama that explores the intricate relationship dynamics, emotional challenges, and misunderstandings between a young couple as they navigate love, trust, and personal ambitions."
https://www.imdb.com/title/tt5302258/,Ko Afno,2015,114 min,"Drama, Thriller",7.5,11,"This is a deeply involving drama depicting the desperation between a poor rural couple and a childless upper class urban couple, whose lives are forever altered when the rich couple buys the ingenuous poor couple's 3-year old son, on the promise of a better life. Son grows up emotionally disturbed and resorts to extreme measures to feel less alone."
https://www.imdb.com/title/tt5659988/,November Rain,2014,132 min,Romance,7.7,30,"Aayush falls in love with Sheetal at first sight, unaware that fate already had them together somewhere in the past."
https://www.imdb.com/title/tt9878866/,Subha Love,2019,null,Romance,null,null,"An astrological prediction about a couple's compatibility leads to unexpected complications, comedic misunderstandings, and emotional challenges as they attempt to navigate their relationship against the wishes of their families."
https://www.imdb.com/title/tt7038600/,Pandorum,2016,3 min,"Short, Drama, Fantasy",null,null,"An abstract, surreal journey following a traveler trapped within an enigmatic, shifting landscape where subconscious fears and haunting fantasies manifest, challenging their perception of reality."
https://www.imdb.com/title/tt8620110/,Jai Shree Daam,2018,null,Comedy,null,null,"After finding himself in deep financial trouble in his village due to a predatory loan, a naive young man flees to Kathmandu. There, he accidentally discovers a lost cell phone containing a highly controversial video of a prominent religious leader engaged in a serious crime, prompting him and a friend to launch a high-stakes blackmail scheme that quickly spirals out of control."
https://www.imdb.com/title/tt7066514/,Sammy Adventures,2016,21 min,"Adventure, Reality-TV",null,null,"A travel and adventure reality series hosted by Samriddhi Rai that showcases the natural beauty, cultural diversity, and outdoor sports of Nepal, following her journey through various scenic destinations across the country while experiencing local traditions and high-adrenaline activities."
https://www.imdb.com/title/tt6453622/,Palash,2017,null,Drama,7.6,5,"Samjhana,a middle class village girl wishes to marry a rich guy which later leads her to be sold at a brothel. The sweetness of her lover back from her village and the harshness of the brothel owner, after she's drowned into prostitution, are the major emotional ingredients of the movie."
https://www.imdb.com/title/tt6607322/,Darpan Chhaya 2,2017,null,"Drama, Musical",6.9,8,"Directed by Tulsi Ghimire, Darpan Chaya 2 is the second part, but not a sequel, of the blockbuster movie Darpan Chaya (2001). With the concept of musical love story, the movie stars Puspa Khadka, Sahara Karki and Shraddha Parsai in the lead roles. The story tells a romantic love between a couple who enjoys each other company but, life has something else planned for them."
https://www.imdb.com/title/tt4044000/,Nepal,,null,Action,null,null,"An intense action-drama centered around a fierce protagonist who fights against rampant corruption, cross-border criminal syndicates, and systemic injustice to protect the sovereignty and peace of the nation."
https://www.imdb.com/title/tt0299180/,Thuldai,1999,null,"Action, Comedy",7.8,16,A story of a normal village boy whose mother dies and brother gets lost in the city.
https://www.imdb.com/title/tt9892272/,Fingerprint,2019,null,Drama,null,null,"A suspenseful drama that delves into a complex criminal investigation where local authorities must piece together fragmented forensic evidence, hidden motives, and a web of secrets within a community to track down an elusive culprit."
https://www.imdb.com/title/tt9545316/,Rumalai Chha Chino,2019,null,Action,null,null,"Based on a popular traditional song, this action-drama follows a courageous protagonist who stands up against localized injustice and oppression, weaving elements of regional folklore, duty, and community honor into a story of sacrifice and resilience."
https://www.imdb.com/title/tt0301095/,Chameli,1999,null,Drama,8.4,7,"CHAMELI: A FILM ABOUT GIRL TRAFFICKING IN NEPALChameli was once a trusting fifteen year old Nepali girl from a remote village in the Himalayas. Like most girls her age, she often dreamt of ...                See full synopsis »"
https://www.imdb.com/title/tt9631938/,Premleela,2019,null,Romance,null,null,"A cross-border romantic drama that follows the emotional journey of a Nepali girl and an Indian boy as they navigate deep cultural differences, societal barriers, and personal sacrifices to protect their love."
https://www.imdb.com/title/tt8374716/,Pahuna,2003,null,Drama,null,null,A mental patient is admitted in the hospital. Only cure he needs is someone to forgive him.
https://www.imdb.com/title/tt6620138/,Love Sasha,2017,null,Romance,7.2,12,A girl (Keki Adhikari) starts to develop a afair with a young man (Karma Shayla) while waiting to get engaged with her long time boyfriend.
https://www.imdb.com/title/tt1519638/,God Lives in the Himalayas,2009,99 min,Drama,8.3,23,"In the Himalayan foothills, ten-year old Siddarth's mother is killed and his father burnt during a religious ceremony. Siddarth is shocked as to why God did this. The question consumes his mind and he searches for God to ask him why."
https://www.imdb.com/title/tt8025016/,Ko Banchha Crorepati,2019,null,"Game-Show, Reality-TV",8.9,7,An Nepalese version of international show Who Wants to Be a Millionaire (1998).
https://www.imdb.com/title/tt2500034/,Who Will Be a Gurkha,2012,null,Documentary,8.5,29,"A documentary following the grueling, rigorous six-month selection process in Pokhara, Nepal, where thousands of young Nepali men undergo intense physical and mental testing in hopes of securing one of the few coveted positions in the elite Gurkha regiment of the British Army."
https://www.imdb.com/title/tt8809286/,Mausam,2009,null,Drama,null,null,"A romantic drama following the life of Manav, a young man navigating the complex emotional shifting of love, family obligations, and personal responsibility against a backdrop of changing social dynamics."
https://www.imdb.com/title/tt8254094/,Sukha Dukha,2004,null,Drama,null,null,"A multi-generational drama that explores the intertwined lives, emotional struggles, and shifting priorities of a family as they navigate the inevitable joys and sorrows of daily life in a changing society."
https://www.imdb.com/title/tt10475034/,Kina Ma? 2019,2019,84 min,History,null,null,"A historical drama that explores the profound socioeconomic challenges, political landscape, and shifting cultural dynamics of Nepal during a transitional period in history, told through the perspectives of regular citizens navigating societal changes."
https://www.imdb.com/title/tt5642582/,Teen Ghumti,2016,null,"Biography, Drama",8.4,14,"Indira, a girl from the ethnic group of Newars, falls in love with Pritambar, who is a Brahmin. She marries him, defying her parents. Pritambar has strong morals but lacks any sense of romance. He is involved with a group of revolutionaries who are planning protests against the autocratic rule. This group regularly meets at Pritambar's house and the members get to know Indira. When the security forces crack down on the revolutionary movement, Pritambar is imprisoned. Another member of the group, Roshan, comes to Indira's aid. He starts living with her and soon falls in love. Though she rejects his advances in the beginning, she eventually gives in. Their taboo relationship leads to Indira's pregnancy. With Pritambar due to be released, Indira is faced with a dilemma in her conservative society."
https://www.imdb.com/title/tt8197562/,Saathi,1998,null,"Drama, Romance",null,null,"A classic romantic drama centering on Deepak, a dedicated and warm-hearted young man navigating the profound complexities of friendship, social class, and deep romantic devotion. As financial burdens, class disparities, and unexpected familial obligations threaten to tear two lovers apart, the story explores the enduring power of true companionship, sacrifice, and the emotional resilience required to overcome societal prejudice."
https://www.imdb.com/title/tt7894204/,Commitment: 60 Hours,,null,Action,null,null,Upcoming Nepalese action film.
https://www.imdb.com/title/tt5217982/,The Sound of Silence,1996,60 min,Documentary,null,null,"In this video, layers of discommunication between a well-meaning American couple and a visiting Sherpa man, compounded with the dilemma of the Nepalese filmmaker who is caught in between as interpreter, prompt the viewer to review the limits to language and communication. Innocent discussions about food and culture reveal much about relative positions, through statements that could only be made through untranslated remarks and silences."
https://www.imdb.com/title/tt8689382/,Hamro Team,2011,null,"Drama, Sport",null,null,"A disparate group of young football players from various social backgrounds must overcome personal differences, economic hardships, and deep-seated prejudices to build a unified team and achieve victory on the pitch."
https://www.imdb.com/title/tt5337936/,Bhedako Oon Jasto,2006,55 min,Documentary,null,null,"Bright, genial, and intensely energetic, Narayan Wagle is one of Nepal's most widely followed journalists. Now the man, who has made a career writing about others, finds himself as a character in a story. Bhedako Oon Jasto, or Like Sheep's Wool, an hour long documentary, is named after the song he first heard in a highland village north of Kathmandu. It is his deeply personal odyssey in search of the elusive tune. For eight long years, Wagle would sing Bhedako Oon Jasto - to his friends, and then singers and musicians, to check if they were familiar with the tune, but to no avail. Early this year, Wagle has his calls answered. Wagle sings the song to Amrit Gurung of Nepathya. Amrit shows interest to sing the song, and requests Wagle to give him the lyrics in writing. Wagle puts forward a clause - he tells Amrit - "" Both you and me have to revisit the place where I heard this song. You need to get the feel of the local essence, and I need to know more on the people and place - to write the song."" The travel is agreed upon. Danu - the current bassist of Nepathya, follows them to observe the tunes of the Tungna. For 10 days, Nepathya (Amrit Gurung and Danu), travels with Wagle to the highland village in Langtang. A part-time filmmaker Kiran Krishna Shrestha follows the research process on the search of the song - Bhedako Oon Jasto... Kiran with his camera becomes the 'unseen' fourth character of the film."
https://www.imdb.com/title/tt4624138/,Resham Filili,2015,152 min,"Comedy, Drama",5.7,102,"Resham Filili follows the friendship, dreams, hopes and deeds of Resham and Hariya - both whethered by bad luck and misfortunes, must at any cost beat the oddest odds to save their lives from Dorje's men."
https://www.imdb.com/title/tt6440150/,KTM Cocktale,2017,90 min,Drama,8.5,24,This film contains 4 days of the life of a drug dealer in Kathmandu.
https://www.imdb.com/title/tt8226448/,Rahar,1996,null,Romance,null,null,"A spirited young woman and an ambitious young man confront deep cultural divides, family expectations, and personal desires as they fight to protect their blossoming relationship against societal pressure."
https://www.imdb.com/title/tt0844700/,Karma,2006,90 min,Drama,null,null,"In a nunnery in the high desert mountains of Mustang, a revered abbess dies, leaving signs that she will be reborn in the precious human form. Prayers and ritual must be done to help her consciousness into its next rebirth, but the nunnery coffers are empty. The senior nuns decide that the only way out is get back money loaned out by the nunnery. A mysterious loan was made out to an equally mysterious Mr. Tashi who visited the senior nun in her last days. Given the shady rumours about Mr. Tashi, the nuns are convinced he took advantage of her in her dying state. Two nuns are assigned to retrieve the money; Karma, a free-spirited nun, and her opposite, a textbook-sort of nun called Sonam. They journey from the cloistered world of the high mountains, to the faraway cities of sin, to find the elusive Mr. Tashi."
https://www.imdb.com/title/tt3012146/,The Contagious Apparitions of Dambarey Dendrite,2013,18 min,"Short, Adventure, Drama",7,11,"Dambarey is a street kid, who in a dendrite induced trance, turns invincible to outfox Kathmandu with his gang of five. Little does he know that his altered mind is playing wicked tricks to lead him and his friends to a place of no return."
https://www.imdb.com/title/tt2775846/,Panchhi,2001,null,Drama,null,null,"Every parent in this world loves his/her child very much. They are dearer than their own life and this is the truth. From childhood till he/she becomes an adolescent they have to think about their future, show them the right path giving useful guidelines from time to time, which will enable to lead a good life. When they reach high school and college, they share their life with the person they like and love. But in this 21st century, the young generation can differentiate between what is good and what is bad. They prefer their own choices. The living standard and financial position is a not a barrier between the two lovers."
https://www.imdb.com/title/tt9469682/,Ketan Chettri: Lai Lai,2018,5 min,"Short, Music",null,null,"A newly married, lower-middle-class couple deeply in love experiences a strain on their relationship as they face intense emotional turmoil, societal stigma, and pressure from their community over their inability to conceive a child."
https://www.imdb.com/title/tt5777158/,Tibetan Illusion Destroyer,,40 min,"Documentary, Short",null,null,Tibetan Illusion Destroyer is a 3D short film documenting the Mani Rimdu Festival in Nepal. The festival originated in Tibet and is still performed in an authentic colorful ceremony in the shadow of Mount Everest. A modern day purpose of the festival is to destroy illusions that lead to emotional suffering. The film allows the viewer to experience a rare and sacred ceremony in the Himalaya Mountains with a path towards achieving happiness.
https://www.imdb.com/title/tt5192776/,Ek Din Ek Raat,2011,null,Horror,4.9,7,"A group of friends visiting a remote location find themselves trapped overnight in an isolated house, where they must confront a series of terrifying supernatural occurrences and dark secrets."
https://www.imdb.com/title/tt10003792/,Adalat,2019,null,Drama,null,null,A fiery protagonist fights tirelessly against a corrupt legal system to secure justice for marginalized community members who have been falsely accused and stripped of their rights.
https://www.imdb.com/title/tt8505114/,Behuli,1989,null,"Drama, Romance",null,null,"A young woman's upcoming marriage becomes a battleground between personal happiness and strict societal expectations, forcing her family to confront traditional dowry practices and the emotional weight of arranging a daughter's future."
https://www.imdb.com/title/tt7889894/,Ma Yesto Geet Gauchhu 2,,null,Drama,null,null,"An ambitious, talented young singer finds her personal life and rising career thrown into turmoil when she catches the attention of an obsessive, highly possessive lover whose erratic behavior threatens her safety and success."
https://www.imdb.com/title/tt7700812/,Trembling Mountain,2016,84 min,Documentary,null,null,"The film follows the residents of Langtang village in upper Rasuwa district, Nepal, following their evacuation to Kathmandu in the aftermath of the April 2015 earthquake. Most residents are taken to a large Gelug monastery where they are slowly provided with basic shelter, limited food and negligible health care. The film maker interviews individuals suffering from the trauma with no psychological support and barely able to cope with the heat and low altitude. He follows the local cheesemaker when a group returns to their villages weeks later searching for bodies and livestock."
https://www.imdb.com/title/tt0416188/,The Rickshaw Puller,2002,null,null,null,null,"A hardworking, impoverished rickshaw puller navigates the harsh daily struggles and economic hardships of urban life while fighting to secure a better future for his family against systemic inequality."
https://www.imdb.com/title/tt2102353/,Kohi Mero,2010,126 min,Romance,7.2,12,The search for that special person and the sacrifice it takes for us to show our love for each other.
https://www.imdb.com/title/tt5646492/,Parivara,2016,12 min,"Documentary, Short, Drama",8.7,6,"Based on the true life stories of the children at the Goldungha Orphanage for the Blind in Nepal, Parivara is a positive and hopeful story following young Kopila through a fateful day in her life following the 2015 earthquake. It is a universal story demonstrating the beauty and resilience of the human spirit."
https://www.imdb.com/title/tt9800632/,Pashupati Sharma: Lutna Sake Lut,2019,null,"Short, Music",null,null,"A satirical music video that uses sharp humor and social commentary to expose rampant corruption, bribery, and political unaccountability within administrative systems, reflecting the frustrations of ordinary citizens."
https://www.imdb.com/title/tt6149934/,Fanko,2016,null,"Action, Drama, Thriller",6.4,17,A driver named Bhakti Thapa is assigned a job to transport 1 crore rupees from Pokhara to Kathmandu. But people having this secret information are behind him to rob him when the chance comes.
https://www.imdb.com/title/tt2353801/,Apabad,2012,null,"Comedy, Drama",7.5,66,"The film depicts an encounter between Suyog (Rajballav Koirala) and his experiences in a lonely and secluded island after trying to escape his good for nothing fate. Facing the failures even before starting his career, Suyog decides to put an end to all his miseries. However, death betrays him and he reaches an isolated island where he faces a hard time for self survival. On the other hand, Sunanda(Nisha Adhikari), is a friend in need to Suyog. However, after the supposed demise of her friend, the sympathy turns into love as the lady reads the boy's personal diary. The protagonist is carried to an unknown island by the water waves where he struggles hard for survival. Finally, he wins over the loneliness and finds a way out of the abandoned land."
https://www.imdb.com/title/tt6511860/,Laure,,null,Comedy,null,null,"A high-spirited comedy that follows the misadventures of an eccentric protagonist who finds himself entangled in a series of chaotic misunderstandings, humorous cultural clashes, and quirky schemes within his community."
https://www.imdb.com/title/tt0303610/,Afno Ghar Afno Manche,2001,null,null,null,null,A close-knit family faces profound emotional and financial challenges when unexpected hardships and external societal pressures threaten to displace them from their ancestral home and fracture their core relationships.
https://www.imdb.com/title/tt4171716/,Bicycle Dreams,2014,70 min,"Adventure, Family",null,null,"Bicycle Dreams follows two boys as they come of age in the ancient city of Kathmandu. Like kids the world over, they are pursuing a dream :an electric blue, 18 gear mountain bike. The boys can't possibly afford such a bike, but a poster offering a reward for finding a lost dog raises their hopes. The boys experience adventures and set back in their pursuit of dog and bike, through crowded alleys and market places of the old city, into inner sanctum of a prophetic seer, and to an abandoned temple where a 'holy' man steals their money. Overwhelmed by obstacles, their friendship is tested. Through the pursuit of their dreams, however, the boys discover what's really important in life-something bigger than the bicycle."
https://www.imdb.com/title/tt0384914/,Dhukdhuki,2000,163 min,Romance,7.9,7,"A passionate young couple faces intense familial opposition and class divides, forcing them to make heavy emotional sacrifices to keep their relationship alive against societal expectations."
https://www.imdb.com/title/tt9892262/,Boyfriend,2019,null,Drama,null,null,A young woman's life becomes chaotic and emotionally complex when she finds herself caught between her family's traditional expectations and her tumultuous relationship with an unpredictable partner.
https://www.imdb.com/title/tt6796344/,Hero Returns,2017,120 min,Action,null,null,This is an action journey of Sabin Shrestha to uncover love of Rekha Thapa.
https://www.imdb.com/title/tt9469636/,Hemant Rana: Nacha Maya,2018,null,"Short, Music",null,null,"A vibrant celebration of traditional love and local culture, where a spirited couple and their community come together through festive dance and music, overcoming distance and celebrating their bond during a joyful homecoming."
https://www.imdb.com/title/tt6999010/,The Legend of Shankhadhar,2016,55 min,"Animation, Biography, Drama",7.7,13,"First animated feature film in Nepalbhasha/Nepali languages with English subtitles, is a biopic on Shankhadhar Shakhwa, who cleared everyone's debt and started Nepal's original era, Nepal Samvat, on 20th October 879 AD."
https://www.imdb.com/title/tt8283040/,Saraswati,1995,null,Drama,null,null,"A dedicated, idealistic school teacher in a rural village strives to bring education and literacy to marginalized children, facing fierce opposition from traditional local elites who feel threatened by the community's empowerment."
https://www.imdb.com/title/tt9081378/,Bhool Bhulaiyaa,2015,null,Romance,null,null,A lighthearted romance that follows a young couple whose relationship is put to the test when a series of humorous misunderstandings and eccentric family interventions threaten to derail their wedding plans.
https://www.imdb.com/title/tt0396498/,Ber Pipal,2001,null,"Drama, Horror, Mystery",7.3,7,"Prabhakar and Devi love each other but due to their misfortune, their love story doesn't have a happy ending. Years later, when Prabhakar visits Devi's village, an unusual experience is waiting for him."
https://www.imdb.com/title/tt2098630/,Batch No.16,2011,null,Action,5.9,37,"Ram and Guru are police officers who have proved themselves time and again of being trustworthy and capable. When an important mission comes up where the prospect of earning a quick buck is too lucrative to pass up, Guru decides to forgo the mission and get his hands on a large sum of money. Ram trying to stop his friend from making a big mistake escapes with the money only to take the police think he betrayed his country. As Ram struggles to prove his innocence and protect his family, Guru is hot and Ram's trail trying to claim what he thinks is rightfully his."
https://www.imdb.com/title/tt3195312/,Between Matina,2013,42 min,"Short, Drama, Thriller",null,null,"Directed and Story by Pranab Joshi, Script and Screenplay by Susmita Maskey, Casting and Production by Prasanna Gopali, Assistant Direction by Raja Ram Nepal, Direction of photography and Screen play by Tom Kuggler, Cinematography and Camera by Ravi Sayami and Pranab Joshi, Edited by Sushil Neupane and Pranab Joshi. 'Between Matina' is a fictional thriller based in historic city of art and culture Patan. It deals with a story of two young girls aspired to become Living Goddess 'Kumari'. Matina and Kavita are best friends until Kavita gets selected as a 'Kumari' and she becomes a Goddess over the selection and Matina an ordinary girl's life, with shattered dream, takes a twist."
https://www.imdb.com/title/tt8677038/,The Karma,2018,null,Action,null,null,"An intense action-thriller following a dedicated law enforcement officer who goes undercover to infiltrate a powerful cross-border criminal syndicate, leading to a high-stakes game of survival, betrayal, and ultimate retribution."
https://www.imdb.com/title/tt5142718/,Seven Days in Nepal,2017,63 min,Documentary,null,null,"On the 25th of April, the Bajagain family of Nepal had everything: a house, farm, garden, cattle, and a happy life. But the earthquake that struck just before noon changed everything: the Bajagain family lost it all, even their vegetable garden."
https://www.imdb.com/title/tt6724886/,Antaral,2013,null,Drama,null,null,"A thoughtful drama tracking the parallel lives and emotional journeys of young individuals standing at a critical crossroads, as they navigate the immense pressure of career choices, identity crises, and societal expectations after completing their higher education."
https://www.imdb.com/title/tt8979810/,Everest 3 Pass Trek,2018,101 min,"Documentary, Adventure",null,null,"An immersive documentary that captures the raw beauty and extreme physical toll of tackling one of the most challenging high-altitude circuits in the Himalayas, following trekkers as they navigate the breathtaking but treacherous Renjo La, Cho La, and Kongma La passes."
